pdf_name,page,oare_id,link_sim,src_sentence,tgt_sentence
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",29,e4563dc9-17ca-4db1-876a-15a6bfaf7e5f,0.344136612093314,Skl lim A sùr n[é]-ru-ub-ma\nÉbe-tdm GAL,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",29,e4563dc9-17ca-4db1-876a-15a6bfaf7e5f,0.344136612093314,<k> Sâl lim A sù[r]\n10\nsa ru-ba-um Kà ni si i um\nqd-dum du-um-qi-su a-na\nHa ma lâ Ma-da-i-um i-di-nu\na-na Ha-ma-la-ma i-za-az\nHa-ar-su-me-el-kà DU[MU.M]I,"PIHANS 100, 2004.pdf  28      `SHE WILL LIVE ...'\n13\n(Cylinder seal impres..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",171,ab729307-b2e3-47a9-cc6c-5026a0a21155,0.24065367188126952,156\nJ. G. DERCKSEN\nAppendix,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",171,ab729307-b2e3-47a9-cc6c-5026a0a21155,0.24065367188126952,the evidence\nThe evidence for arhâlum and unussum as well as a selection of the evidence for the\nterms tuzinnum and ubadinnum can be found in transliteration and translation below. The\ntexts have,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",171,ab729307-b2e3-47a9-cc6c-5026a0a21155,0.24065367188126952,where possible,"PIHANS 100, 2004.pdf  172     OLD ANATOLIAN SOCIETY\n157\n1-4 Seal of Ennum-..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",172,ff9241f3-d06c-4a0f-8fbb-58a28f1fa945,0.24854434338527745,be it the\ntuzinnum or a creditor,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",172,ff9241f3-d06c-4a0f-8fbb-58a28f1fa945,0.24854434338527745,Siwasmei and Kukran will pay half a mina of silver.\nTablet\nam-tam Pa-al-hu-si-/a 2 is-ti Si wa ks me i 3 ù Ku-uk-ra-an 4 a-na 6 GIN KÙ.\nBABBAR 5 A-na-as,"PIHANS 100, 2004.pdf  173     158\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",172,ff9241f3-d06c-4a0f-8fbb-58a28f1fa945,0.24854434338527745,tic Sa-li-a-t[a] 6 is-tic-mu-si 7 su-ma ma-ma-an\n8 a-su-mi,DERCKSEN\nnext to the house of Pûsu...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",172,ff9241f3-d06c-4a0f-8fbb-58a28f1fa945,0.24854434338527745,"be it the tuzinnum,\nor a creditor",DERCKSEN\nnext to the house of Pûsu...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",173,d7916a9d-ff0d-4d9c-82d7-a9edfac5d396,0.2763923229342919,158\nJ. G. DERCKSEN\nnext to the house of Pûsu-kén,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",173,d7916a9d-ff0d-4d9c-82d7-a9edfac5d396,0.2763923229342919,to Buzazu son of Pùsu-kén. They have been satisfied with\nthe sale price of the house.\n17'-25' They will not raise a claim against Buzazu for the house. If anybody raises a claim\nagainst Buzazu for the house Asi'et the alabbinnum of Tatais (and) Histahsu his rabi\nsâbim,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",174,18d2ecd6-f335-4efe-a2b1-2d49c7792514,0.2446850099960433,OLD ANATOLIAN SOCIETY\n159\nKt a/k 1263/b\nEdition,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",174,18d2ecd6-f335-4efe-a2b1-2d49c7792514,0.2446850099960433,Günbatti 1989,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",174,18d2ecd6-f335-4efe-a2b1-2d49c7792514,0.2446850099960433,52.\n' É bé-tl Sa-lci 2 DUMU Zu-à-zu 3 Ti-ik-s'a-ar 4 is-a-am,"PIHANS 100, 2004.pdf  175     160\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",174,18d2ecd6-f335-4efe-a2b1-2d49c7792514,0.2446850099960433,tù zi n[u um] 5 sa GAL,DERCKSEN\nKt n/k 74\nUnopened envel...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",175,336b8ae9-4b23-4616-ae24-b7f42753eb2d,0.3507974831853131,160\nJ. G. DERCKSEN\nKt n/k 74\nUnopened envelope. Edition,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",175,336b8ae9-4b23-4616-ae24-b7f42753eb2d,0.3507974831853131,50 (copy).\n(seal impression)\n1 KISIB Na-ki-û-ma-an DUMU Si-pi-ma\n2 KISIB Ta-ri-ku-da\nDUMU Su-mi-a-wa-a 3 KISIB A-lu-lu-û DUMU Wa al ha ks /n[a] 4 KISIB Hi-is-ta-\n<ah>-su-sar um-mi-fu / (seal impression) 5 KISIB A-ra-wa-ar-ba-[me-na] 6 a-hi-su (seal\nimpression) 2/3 ma-na 5 GiN KÙ.[BABBAR]\nRev. 8 fI-im Ta-li-a / (seal impression)\n9 a-na Hi-is-ta-ah-su-far 10 tic A-ra-wa-ah-ha-me-lna' 11 A-fI-et if-qû-ul-ma 12 if-a-am-\nsu,"PIHANS 100, 2004.pdf  176     OLD ANATOLIAN SOCIETY\n161\nNote:\nThe form ra..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",176,872e4612-9ddb-4fb9-9fcb-b96db0d62b97,0.36144532608943886,146-147 (transliteration). The envelope to this tablet is the un-\npublished case fragment kt 86/k 204 (by courtesy of K.R. Veenhof).\nKi-kà-ar-fa-an u4-ma-am 2 a-nàm,"PIHANS 100, 2004.pdf  177     162\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",176,872e4612-9ddb-4fb9-9fcb-b96db0d62b97,0.36144532608943886,ni-if-am-fu 3 É bé-<et>-ni ni-di-fu 4 sa ru-ba-im\nar-ha-la-am 5 il5-qé É bé-tcim 6 sa ru-ba-im,"DERCKSEN\n1-6 Seal of Histahsu, the..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",177,4ee012b5-f970-4b06-89df-db5fe0623e6c,0.31695659297379786,162\nJ. G. DERCKSEN\n1-6 Seal of Histahsu,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",177,4ee012b5-f970-4b06-89df-db5fe0623e6c,0.31695659297379786,the head of the orchards. Seal of imnilka,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",177,4ee012b5-f970-4b06-89df-db5fe0623e6c,0.31695659297379786,his wife. Seal of Bulili.\nSeal of Aduwa. Seal of Su-Kübim. Seal of Inarahsu. Seal of Humadasu. Seal of Sadahsu.\n7-9 Nakiliat and arnikan are brothers,"PIHANS 100, 2004.pdf  176     OLD ANATOLIAN SOCIETY\n161\nNote:\nThe form ra..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",179,b62f08a0-476a-4459-9e03-d568d97a338e,0.18416333968640014,164\nJ. G. DERCKSEN\nTablet = Kay 294\nEdition and study,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",179,b62f08a0-476a-4459-9e03-d568d97a338e,0.18416333968640014,121 no. 12. Translated in Hecker 2004,"PIHANS 100, 2004.pdf  180     OLD ANATOLIAN SOCIETY\n165\nVS 26,100 (VAT 132..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",180,8f67033f-cacb-9a5b-9a25-2de54cabe37e,0.29957715206680535,"OLD ANATOLIAN SOCIETY\n165\nVS 26,100 (VAT 13241)\nK.R. Veenhof","Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",180,8f67033f-cacb-9a5b-9a25-2de54cabe37e,0.29957715206680535,JEOL 32 (1991-92),"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",180,8f67033f-cacb-9a5b-9a25-2de54cabe37e,0.29957715206680535,99 and VS 26,"PIHANS 100, 2004.pdf  181     166\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",180,8f67033f-cacb-9a5b-9a25-2de54cabe37e,0.29957715206680535,p. 25. Study,DERCKSEN\nTexts from Level Ib\nKt n...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",181,d0be9df6-382b-4f6e-bad1-e8bf3efcbaf1,0.49501755069030534,166\nJ. G. DERCKSEN\nTexts from Level Ib\nKt n/k 32\nUnopened envelope. Edition,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",181,d0be9df6-382b-4f6e-bad1-e8bf3efcbaf1,0.49501755069030534,copy on 91-92. Photo of obverse,"PIHANS 100, 2004.pdf  180     OLD ANATOLIAN SOCIETY\n165\nVS 26,100 (VAT 132..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",184,dc39b271-8acd-4363-9a44-2e8a155040ac,0.2673782036183696,OLD ANATOLIAN SOCIETY\n169\n2,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",184,dc39b271-8acd-4363-9a44-2e8a155040ac,0.2673782036183696,The writing a-lam can represent allam 'hoe',"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",184,dc39b271-8acd-4363-9a44-2e8a155040ac,0.2673782036183696,but I prefer to read àlam 'village' be-\ncause of the occurrence of bétisunu u àlànisunu 'their house(s) and their villages' in KTK\n106,"PIHANS 100, 2004.pdf  185     170\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",184,dc39b271-8acd-4363-9a44-2e8a155040ac,0.2673782036183696,21-22 (see note 3 above).\nKt 85/t 17\nRight lower part of large tablet. Photo,DERCKSEN\nKt 89/k 370;
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",184,dc39b271-8acd-4363-9a44-2e8a155040ac,0.2673782036183696,T. Özgüç,collated by ...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",185,cb2f7895-2dea-49b2-b6f7-eeec647a6e3c,0.27068689095772397,170\nJ. G. DERCKSEN\nKt 89/k 370,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",185,cb2f7895-2dea-49b2-b6f7-eeec647a6e3c,0.27068689095772397,collated by K.R. Veenhof\nTablet. Edition,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",186,e40b73a7-130d-4b11-b77c-b0703e6b3e49,0.2462624197229964,priest of Hikisa. Seal of Wasatapra,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",186,e40b73a7-130d-4b11-b77c-b0703e6b3e49,0.2462624197229964,priest of Nisaba. Seal of\nHasu'uman,"PIHANS 100, 2004.pdf  187     172\nJ."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",186,e40b73a7-130d-4b11-b77c-b0703e6b3e49,0.2462624197229964,the market supervisor. Seal of Turmali. Seal of Nakilit. Seal of Peruwa. Seal\nof Kammalia.\n6-7 Luapis,"DERCKSEN\n1-7 Seal of Inar, chief o..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",187,63c6e7fd-64a3-c9e6-3668-87057d28aaae,0.21790452771644925,172\nJ. G. DERCKSEN\n1-7 Seal of Inar,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",187,63c6e7fd-64a3-c9e6-3668-87057d28aaae,0.21790452771644925,chief of the si'us. Seal of Peruwa,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",187,63c6e7fd-64a3-c9e6-3668-87057d28aaae,0.21790452771644925,the chief of the herolds. Seal of\nDubawatar. Seal of Kammalia,"PIHANS 100, 2004.pdf  188     OLD ANATOLIAN SOCIETY\n173\n^IIal' ki5 a su 10..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",265,8f17c768-0e7b-4c61-8d5c-37f275f785ed,0.20855569195102894,adjacent to XLIX/115,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",265,8f17c768-0e7b-4c61-8d5c-37f275f785ed,0.20855569195102894,in which 230\ntablets were discovered in 2001,"PIHANS 100, 2004.pdf  266     The Treaty with Kanis\nKt."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",265,8f17c768-0e7b-4c61-8d5c-37f275f785ed,0.20855569195102894,the treaty with Kanis,00/k 6\n(Light brow...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",266,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.23580817208155969,The Treaty with Kanis\nKt. 00/k 6\n(Light brown,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",266,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.23580817208155969,15.3 x 7.1 x 3 cm.)\nObv.\n1\n[x x x (x)]-mi,"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",266,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.23580817208155969,si-im\n2 [DINGIR.ME] rKUR' Kà-ni-is KUR A-c. -kà-rsI1 pâ\n3\n[x x x] AB kam !,"PIHANS 100, 2004.pdf  267     252\nC."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",266,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.23580817208155969,`d'Sû in,GÜNBATTI\n39 [x-x]-û-ni :
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",266,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.23580817208155969,rd'[U]TU !\n4\n[ x x x] drKu''-ba-ba,i-nu-mi :
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",267,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.4017005827041669,252\nC. GÜNBATTI\n39 [x-x]-û-ni,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",267,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.4017005827041669,da-mu-u[m]\n40 [sa DUMU] A-sùr,"PIHANS 100, 2004.pdf  266     The Treaty with Kanis\nKt."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",267,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.4017005827041669,i-na a-li-kà\n41 [i ma-t]i-kà,00/k 6\n(Light brow...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",267,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.4017005827041669,i né pu su ni\n42 [hu-lu]-qd-um,266     The Treaty with Kanis\nKt.
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",267,c15b7aef-a9c1-4eb0-9816-655e7289efcf,0.4017005827041669,i ba si tic ni\nRev.\n43 [a-n]a da-me-e,00/k 6\n(Light brow...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",271,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.26162705111348555,256\nC. GÜNBATTI\nThe Treaty with Hahhum\nKt. 00/k 10\n(Brick red,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",271,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.26162705111348555,14.3 x 15 x 4.7 cm.)\nObverse\nCol. I\n1\n[\n2\n[\n3\n[\n-a]m'\n4\n[\n]-su\n5\n[\n] lét tù-ta-ma-'x'-ni\n6\n[\n] rx'-ra-tim\n7\n[\n] 1x'-at tù-0- 1um'\n8\n[ x x x x],"- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",271,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.26162705111348555,a DUMU kà-ri-i[m]\n9\n[Ha -hi -im] tit sé ru bu ni\n10\n[x x ]- 1kà'-ni,"PIHANS 100, 2004.pdf  272     TWO TREATY TEXTS FOUND AT KÜLTEPE\n257\n6\n7\n..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",272,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.29475697775595017,Ha-hi-im\n1i'-na ke-na-ti[m],"PIHANS 100, 2004.pdf  273     17'\n[\n]-tam :"
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",272,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.29475697775595017,ta-di-na-ni :\nrda1-in DUMU A-sur,a-na rni'-[is]-ha-ti-ku-nu\n18...
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",273,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.2537505669361224,17'\n[\n]-tam,"Dercksen, J."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",273,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.2537505669361224,"a-na rni'-[is]-ha-ti-ku-nu\n18' [\nm]a ILLAT""""""\n19' [\n] e\n[x]\n20'\n[\nmu-4f-û-um\n21'\n[i-la-qé-ma","- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",273,20bd0204-6ce5-4cf8-ba41-e63581a68d1e,0.2537505669361224,x GIN.TA KÙÙ.BABBAR i sa qal\n22' [\n] ka AN.NA\n23'\n[\n] x,"PIHANS 100, 2004.pdf  272     TWO TREATY TEXTS FOUND AT KÜLTEPE\n257\n6\n7\n..."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",303,2678d89d-992a-4e39-8f5c-ee4a31d5cdf2,0.22984635752502594,"radiert)\n1.S. 90\nln-ml-dl / (Ras.) a-na a-wa-tim / a-ni-a-tim / kà-ru-um Kà-ni-is /\nsa-he-er l GAL\ni-di-ni-a-ti-ma / KA DINGIR'"""" / IGI GiR sa A-sùr si-bu-ti-ni / ni-di-in\nIGI I-si-im-S6-en6 / DUMU gal-ma-A-sùr / IGI Dan-A-sùr DUMU\nA-sùr-is-ti-kâl\n1-2)Ikünum packte uns gegen Amur-amas und sprach dann folgendermaßen:\n2-4) „Beim Tod unseres Vaters schicktest du mich ohne einen einzigen Scheqel Silber\nnach außerhalb. 5-6)Von einem Geldgeber nahm ich Verfügungsgeld an","- Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen."
"Dercksen, J. G. ed. - Assyria and Beyond, Studies Presented to Mogens Trolle Larsen, FS Larsen. PIHANS 100, 2004.pdf",303,2678d89d-992a-4e39-8f5c-ee4a31d5cdf2,0.22984635752502594,"um in die Stadt\nzu reisen. 7 "" 11)Doch du packtest mich und brachtest mich fast um. Du packtest mein\nGepäck nebst meinem Verfügungsgeld und sprachst folgendermaßen","PIHANS 100, 2004.pdf  302     BEIM TODE UNSERES VATERS ...\n287\na-na a-limk..."
"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.pdf",80,4906cec6-b640-4fd3-b694-d1d930b82ef4,0.4853807282085155,a a-hu-ku-nu,- Veenhof Anniversary Volume.
"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.pdf",80,4906cec6-b640-4fd3-b694-d1d930b82ef4,0.4853807282085155,lu-sé-er\num-ma kà-ru-um-ma li-zi-iz\n20 <IGI> GfR sa A-sùr li-it-ma\nû-ul,"PIHANS 89, 2001.pdf  79      THE RIVER ORDEAL IN ANCIENT ANATOLIA*\nCahit G..."
"Dercksen, J.G. et al. - Veenhof Anniversary Volume. PIHANS 89, 2001.pdf",80,4906cec6-b640-4fd3-b694-d1d930b82ef4,0.4853807282085155,ki-ma DUMU a-li-kà\nLo.E. a-na i-id,79      THE RIVER ORDEAL IN ANCIENT ANATOLIA*\nCahit G...
Dercksen_2001a_VeenhofFS_when_we_met.pdf,15,3366f31b-45aa-41e6-9794-8331b790fb21,0.25712088970162345,52\nlG. DERCKSEN\nthat good news from you would reach me in the city so that my face would not become unhappy\non account of you. My dear lord,Dercksen_2001a_VeenhofFS_when_we_met.pdf  17      54\nlO.
Dercksen_2001a_VeenhofFS_when_we_met.pdf,15,3366f31b-45aa-41e6-9794-8331b790fb21,0.25712088970162345,Abum-kirna-ilimma is bringing you under my sealings\nbefore harvest time one saqqu-garment,DERCKSEN\nThose related to Daya were d...
Dercksen_2001a_VeenhofFS_when_we_met.pdf,15,3366f31b-45aa-41e6-9794-8331b790fb21,0.25712088970162345,one nablaptu-garment,17      54\nlO.
Dercksen_2001a_VeenhofFS_when_we_met.pdf,15,3366f31b-45aa-41e6-9794-8331b790fb21,0.25712088970162345,a pair of shoes made in Asal68,DERCKSEN\nThose related to Daya were d...
Dercksen_2014_DocumentarySources.pdf,12,e2ad06bb-776a-42db-9bac-6c0b057327ff,0.3987594369895475,Jan Gerrit Dercksen\n64\n(...) At the time I gave you the naruqqum you did not have a slave,Dercksen_2014_DocumentarySources.pdf  13      4  The Old Assyrian Trade and its Participants...
Dercksen_2014_DocumentarySources.pdf,12,e2ad06bb-776a-42db-9bac-6c0b057327ff,0.3987594369895475,a slave\ngirl,13      4  The Old Assyrian Trade and its Participants...
Dercksen_2014_DocumentarySources.pdf,20,2918bdfd-f8b6-4a10-224c-8c499e1fb222,0.3490673127544138,Jan Gerrit Dercksen\n72\ntextiles you keep writing to me about,Dercksen_2014_DocumentarySources.pdf  21      4  The Old Assyrian Trade and its Participants...
Dercksen_2014_DocumentarySources.pdf,20,2918bdfd-f8b6-4a10-224c-8c499e1fb222,0.3490673127544138,there is no Šurbu-wool. We will buy 1 heavy\ntextile on the market and send it to you.”45 Another example of the fact that tin was\npreferred is contained in CCT 5,21      4  The Old Assyrian Trade and its Participants...
Dercksen_2014_DocumentarySources.pdf,24,9872305c-0b0c-45ce-86e9-a83f2f5473bb,0.26652372555967596,Jan Gerrit Dercksen\n76\ntextiles (below 15).56 This has to do with the margin for profit and will be discussed\nbelow. A rate of 14 was considered expensive according to BIN 6,Dercksen_2014_DocumentarySources.pdf  25      4  The Old Assyrian Trade and its Participants...
Dercksen_2014_DocumentarySources.pdf,24,9872305c-0b0c-45ce-86e9-a83f2f5473bb,0.26652372555967596,59. At 13 and lower\n(12 1/2 or 12),25      4  The Old Assyrian Trade and its Participants...
